run_id,experiment,variant,timestamp_unix_ms,endpoint,slow_score,p99_latency_ms,route_weight,state
20260607-214314,single_instance_delay,adaptive_p2c,1780839854594,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839855935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839856934,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839857935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839858935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839859935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839860935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839861936,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839862935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839863935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839864934,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839865935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839866935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839867935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839868935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839869935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839870935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839871935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839872934,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839873935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839874935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839875935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839876935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839877935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839878934,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839879935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839880935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839881935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839882935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839883935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839884935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839885935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839886935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839887935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839888935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839889935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839890935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839891935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839892935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839893935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839894935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839895936,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839896935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839897934,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839898934,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839899935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839900935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839901935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839902934,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839903935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839904935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839905935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839906935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839907935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839908935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839909934,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839910935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839911935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839912935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839913935,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,cpu_throttle,slow_score,1780839914934,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840117616,172.18.0.4:7002,0.000000,,1.000000,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840118616,172.18.0.4:7002,0.000000,,1.000000,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840119617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840120616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840121617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840122617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840123616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840124616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840125616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840126616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840127617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840128616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840129617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840130616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840131616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840132616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840133616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840134616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840135616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840136616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840137616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840138616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840139616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840140617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840141616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840142616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840143616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840144617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840145616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840146616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840147616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840148617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840149616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840150616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840151616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840152616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840153616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840154617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840155616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840156616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840157616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840158616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840159617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840160616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840161616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840162617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840163616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840164617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840165616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840166616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840167617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840168616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840169617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840170616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840171617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840172616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840173616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840174617,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840175616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
20260607-214314,recovery_curve,adaptive_p2c,1780840176616,172.18.0.4:7002,0.100000,,0.909091,HEALTHY
